OrderID,OrderDate,Region,Category,UnitsSold,UnitPrice,Revenue
1217,2026-07-06,North,Home & Kitchen,9.0,101.91,917.19
1218,2026-04-23,North,Clothing,3.0,8.74,26.22
1219,2026-01-02,South,Beauty,25.0,325.5,8137.5
1220,2026-05-10,East,Sports,34.0,449.53,15284.02
1221,2026-02-23,south,Electronics,12.0,125.52,1506.24
1222,2026-03-28,North,Beauty,42.0,463.88,19482.96
1223,2026-05-09,West,Home & Kitchen,9.0,34.83,313.47
1224,2026-05-27,South,Beauty,15.0,467.55,7013.25
1225,2026-05-06,north,Sports,40.0,,7162.0
1226,2026-05-10,South,ELECTRONICS,25.0,55.2,1380.0
1227,2026-02-22,East,Electronics,5.0,245.51,1227.55
1228,2026-06-21,South,Sports,11.0,132.1,1453.1
1229,2026-06-09,South,Sports,34.0,146.01,4964.34
1230,2026-07-17,North,Home & Kitchen,24.0,157.11,3770.64
1231,2026-06-09,north,Electronics,15.0,402.5,6037.5
1232,2026-03-09,North,Beauty,38.0,271.88,10331.44
1233,2026-07-02,South,Clothing,8.0,159.1,1272.8
1234,2026-07-03,East,CLOTHING,5.0,307.12,1535.6
1235,2026-05-03,West,Sports,48.0,359.49,17255.52
1236,2026-05-25,West,Home & Kitchen,26.0,139.95,3638.7
1237,2026-02-07,north,Clothing,18.0,209.71,3774.78
1238,2026-01-24,North,Electronics,6.0,65.33,391.98
1239,2026-03-10,South,Sports,37.0,94.67,3502.79
1240,2026-04-26,West,Beauty,48.0,342.15,16423.2
1241,2026-04-08,north,Sports,13.0,94.81,1232.53
1242,2026-07-17,East,Beauty,28.0,264.96,7418.88
1243,2026-05-19,East,Sports,5.0,355.98,1779.9
1244,2026-05-24,North,Sports,786.0,57.9,752.7
1245,2026-04-07,North,Sports,17.0,285.82,4858.94
1246,2026-05-04,West,Beauty,40.0,132.0,5280.0
1247,2026-07-06,West,Beauty,45.0,481.65,21674.25
1248,2026-03-11,south,Sports,32.0,244.36,7819.52
1249,2026-04-03,West,Clothing,29.0,403.97,11715.13
1250,2026-01-03,East,Home & Kitchen,3.0,277.36,832.08
1251,2026-05-28,East,Home & Kitchen,40.0,26.49,1059.6
1252,2026-07-06,North,Home & Kitchen,34.0,318.41,10825.94
1253,2026-06-13,,Beauty,40.0,475.94,19037.6
1254,2026-05-27,south,BEAUTY,27.0,302.8,8175.6
1255,2026-03-31,east,Clothing,13.0,410.5,5336.5
1256,2026-07-14,East,Home & Kitchen,45.0,442.68,19920.6
1257,2026-05-27,South,Home & Kitchen,,117.9,
1258,2026-05-28,South,Sports,6.0,109.96,659.76
1259,2026-04-06,East,Beauty,24.0,307.44,7378.56
1260,2026-07-18,East,Home & Kitchen,19.0,208.46,3960.74
1261,2026-02-21,South,CLOTHING,16.0,420.73,6731.68
1262,2026-06-10,East,Clothing,40.0,450.51,18020.4
1263,2026-06-17,North,Home & Kitchen,28.0,179.94,5038.32
1264,2026-05-08,North,BEAUTY,33.0,122.25,4034.25
1265,2026-02-08,South,Clothing,48.0,391.36,18785.28
1266,2026-03-23,west,Sports,41.0,141.03,5782.23
1267,2026-04-14,South,CLOTHING,13.0,412.19,5358.47
1268,2026-05-09,South,Electronics,43.0,214.75,9234.25
1269,2026-01-11,West,ELECTRONICS,45.0,335.44,15094.8
1270,2026-07-04,West,Beauty,25.0,52.29,1307.25
1271,2026-06-27,West,Home & Kitchen,42.0,313.81,13180.02
1272,2026-05-31,North,Beauty,36.0,228.63,8230.68
1273,2026-06-08,east,Beauty,27.0,295.37,7974.99
1274,2026-02-11,North,Beauty,38.0,88.17,3350.46
1275,2026-04-09,East,Beauty,7.0,369.75,2588.25
1276,2026-01-07,North,Sports,,432.08,2160.4
1277,2026-05-24,East,Sports,43.0,112.29,4828.47
1278,2026-03-31,north,Clothing,45.0,52.38,2357.1
1279,2026-04-22,West,ELECTRONICS,31.0,16.7,517.7
1280,2026-03-01,South,Beauty,23.0,,7423.94
1281,2026-04-23,North,CLOTHING,42.0,305.51,12831.42
1282,2026-01-02,East,Electronics,10.0,275.62,2756.2
1283,2026-05-09,West,Home & Kitchen,32.0,119.81,3833.92
1284,2026-02-17,north,Sports,43.0,198.5,8535.5
1285,2026-05-20,North,Electronics,979.0,299.27,8978.1
1286,2026-07-16,West,Home & Kitchen,39.0,250.9,9785.1
1287,2026-02-06,north,ELECTRONICS,1536.0,,15312.45
1288,2026-06-09,south,Sports,18.0,72.54,1305.72
1289,2026-01-09,north,Sports,36.0,349.1,12567.6
1290,2026-04-09,south,Clothing,2.0,205.14,410.28
1291,2026-05-27,South,Beauty,14.0,216.96,3037.44
1292,2026-02-17,West,Electronics,13.0,360.21,4682.73
1293,2026-05-11,North,Electronics,29.0,347.76,10085.04
1294,2026-05-28,West,Home & Kitchen,12.0,495.67,5948.04
1295,2026-06-01,North,SPORTS,39.0,68.56,2673.84
1296,2026-02-23,North,ELECTRONICS,1442.0,56.53,113.06
1297,2026-04-30,East,SPORTS,32.0,363.55,11633.6
1298,2026-06-10,North,Electronics,13.0,291.3,3786.9
1299,2026-06-01,West,Clothing,46.0,140.71,6472.66
1300,2026-04-26,South,Beauty,27.0,44.31,1196.37
1301,2026-03-16,North,Electronics,49.0,47.4,2322.6
1302,2026-04-23,east,Sports,41.0,447.62,18352.42
1303,2026-07-19,West,Clothing,17.0,99.97,1699.49
1304,2026-06-13,North,Electronics,40.0,165.07,6602.8
1305,2026-06-15,West,HOME & KITCHEN,31.0,117.19,3632.89
1306,2026-04-14,East,Beauty,34.0,180.72,6144.48
1307,2026-03-25,East,Electronics,24.0,39.36,944.64
1308,2026-04-22,West,Clothing,45.0,261.93,11786.85
1309,2026-04-09,North,Home & Kitchen,35.0,38.47,1346.45
1310,2026-06-02,South,Clothing,48.0,401.18,19256.64
1311,2026-04-03,East,Clothing,6.0,120.69,724.14
1312,2026-05-26,North,HOME & KITCHEN,19.0,272.31,5173.89
1313,2026-05-08,North,Clothing,30.0,440.64,13219.2
1314,2026-04-20,south,Home & Kitchen,7.0,327.18,2290.26
1315,2026-03-23,East,Electronics,10.0,268.81,2688.1
1316,2026-07-13,east,Home & Kitchen,41.0,165.55,6787.55
1317,2026-02-23,North,Home & Kitchen,,169.84,5434.88
1318,2026-06-12,North,Beauty,34.0,336.4,11437.6
1319,2026-07-08,south,Home & Kitchen,28.0,497.1,13918.8
1320,2026-06-18,south,Home & Kitchen,15.0,332.61,4989.15
1321,2026-06-10,East,Electronics,,281.1,8433.0
1322,2026-03-09,West,Beauty,37.0,366.67,13566.79
1323,2026-02-02,east,Sports,29.0,235.28,6823.12
1324,2026-05-22,North,Electronics,22.0,34.77,764.94
1325,2026-01-21,east,ELECTRONICS,4.0,283.34,1133.36
1326,2026-02-17,,Sports,20.0,479.02,9580.4
1327,2026-05-28,South,Home & Kitchen,32.0,91.77,2936.64
1328,2026-05-08,West,Clothing,36.0,346.55,12475.8
1329,2026-05-16,West,Beauty,4.0,104.46,417.84
1330,2026-05-15,West,Clothing,27.0,270.23,7296.21
1331,2026-07-14,South,Sports,17.0,52.85,898.45
1332,2026-05-25,West,Electronics,12.0,227.93,2735.16
1333,2026-05-08,west,ELECTRONICS,,379.3,8344.6
1334,2026-02-02,west,Beauty,17.0,177.05,3009.85
1335,2026-06-25,north,Electronics,10.0,334.13,3341.3
1336,2026-07-06,West,Electronics,1.0,398.75,398.75
1337,2026-04-25,south,Beauty,22.0,463.95,10206.9
1338,2026-04-29,West,Beauty,26.0,,3149.9
1339,2026-01-22,West,Sports,18.0,202.66,3647.88
1340,2026-06-07,South,Electronics,14.0,80.45,1126.3
1341,2026-02-07,West,Electronics,47.0,496.28,23325.16
1342,2026-04-19,South,Sports,29.0,,13452.23
1343,2026-02-20,West,Home & Kitchen,12.0,272.28,3267.36
1344,2026-07-01,South,Home & Kitchen,36.0,421.81,15185.16
1345,2026-01-08,West,Home & Kitchen,35.0,262.87,9200.45
1346,2026-01-27,West,Sports,12.0,313.67,3764.04
1347,2026-01-27,north,Electronics,7.0,49.12,343.84
1348,2026-01-21,North,Sports,29.0,378.86,10986.94
1349,2026-01-30,West,SPORTS,11.0,68.22,750.42
1350,2026-04-07,west,Home & Kitchen,33.0,413.9,13658.7
1351,2026-01-28,East,Clothing,6.0,392.1,2352.6
1352,2026-04-21,south,Electronics,47.0,355.83,16724.01
1353,2026-07-11,East,Home & Kitchen,15.0,22.9,343.5
1354,2026-07-16,north,Clothing,32.0,155.05,4961.6
1355,2026-03-02,North,Clothing,11.0,135.24,1487.64
1356,2026-02-17,North,Beauty,23.0,183.27,4215.21
1357,2026-05-27,North,ELECTRONICS,26.0,48.38,1257.88
1358,2026-01-04,West,Clothing,34.0,468.79,15938.86
1359,2026-02-04,North,Home & Kitchen,46.0,279.13,12839.98
1360,2026-07-11,West,Beauty,34.0,156.23,5311.82
1361,2026-02-18,west,Electronics,29.0,201.51,5843.79
1362,2026-01-17,North,Sports,4.0,226.37,905.48
1363,2026-06-21,North,Home & Kitchen,17.0,302.29,5138.93
1364,2026-06-07,South,Clothing,35.0,260.26,9109.1
1365,2026-02-15,East,Clothing,13.0,460.1,5981.3
1366,2026-04-27,North,Home & Kitchen,41.0,251.0,
1367,2026-01-06,South,Clothing,39.0,496.12,19348.68
1368,2026-04-09,South,Beauty,15.0,426.46,6396.9
1369,2026-05-04,East,Electronics,29.0,108.21,3138.09
1370,2026-02-06,west,Beauty,29.0,465.64,13503.56
1371,2026-01-24,north,Clothing,11.0,62.6,688.6
1372,2026-04-03,east,Sports,32.0,409.64,13108.48
1373,2026-02-15,North,ELECTRONICS,2.0,193.41,386.82
1374,2026-06-30,south,Electronics,47.0,439.6,20661.2
1375,2026-04-05,South,Home & Kitchen,14.0,434.69,6085.66
1376,2026-04-09,West,Home & Kitchen,20.0,403.93,8078.6
1377,2026-07-07,south,Sports,22.0,396.07,8713.54
1378,2026-04-26,South,Electronics,11.0,155.82,1714.02
1379,2026-07-10,East,Sports,27.0,45.06,1216.62
1380,2026-06-09,north,Home & Kitchen,3.0,204.48,613.44
1381,2026-06-10,North,Home & Kitchen,17.0,90.89,1545.13
1382,2026-03-08,east,Electronics,44.0,349.0,15356.0
1383,2026-05-08,West,BEAUTY,28.0,176.32,4936.96
1384,2026-01-18,North,Clothing,29.0,487.93,14149.97
1385,2026-01-25,,Home & Kitchen,21.0,322.28,6767.88
1386,2026-02-23,North,Home & Kitchen,47.0,412.13,19370.11
1387,2026-02-27,South,Beauty,16.0,70.6,1129.6
1388,2026-03-08,West,Beauty,37.0,,15972.9
1389,2026-04-14,East,Sports,20.0,461.76,9235.2
1390,2026-06-23,north,Sports,6.0,246.1,1476.6
1391,2026-01-24,east,Clothing,19.0,305.1,5796.9
1392,2026-04-24,North,CLOTHING,5.0,383.58,1917.9
1393,2026-02-01,South,ELECTRONICS,3.0,91.55,274.65
1394,2026-06-24,East,Sports,1.0,253.77,253.77
1395,2026-03-27,North,HOME & KITCHEN,38.0,202.34,
1396,2026-05-31,South,SPORTS,15.0,77.46,1161.9
1397,2026-07-13,east,Home & Kitchen,34.0,186.93,6355.62
1398,2026-05-07,East,Beauty,35.0,38.75,1356.25
1399,2026-06-04,North,Sports,49.0,17.78,871.22
1400,2026-05-10,north,BEAUTY,25.0,71.91,1797.75
1401,2026-01-17,north,Clothing,24.0,481.74,11561.76
1402,2026-04-14,south,CLOTHING,12.0,277.02,3324.24
1403,2026-06-10,North,Electronics,18.0,483.08,8695.44
1404,2026-05-17,East,Sports,15.0,219.09,3286.35
1405,2026-02-12,east,Beauty,44.0,159.35,7011.4
1406,2026-06-25,north,Home & Kitchen,16.0,255.54,4088.64
1407,2026-02-08,North,CLOTHING,27.0,222.56,6009.12
1408,2026-06-19,West,Clothing,8.0,57.3,458.4
1409,2026-01-26,East,Home & Kitchen,46.0,322.21,14821.66
1410,2026-04-09,South,Beauty,25.0,111.94,2798.5
1411,2026-02-19,West,BEAUTY,17.0,311.7,5298.9
1412,2026-06-02,North,Sports,29.0,326.85,9478.65
1413,2026-06-01,North,Sports,8.0,80.25,642.0
1414,2026-01-13,East,Electronics,15.0,35.37,530.55
1415,2026-03-01,north,Clothing,27.0,391.48,10569.96
1416,2026-05-15,south,Sports,46.0,232.6,10699.6
1417,2026-02-26,east,Beauty,7.0,33.79,236.53
1418,2026-02-05,North,Home & Kitchen,3.0,497.46,1492.38
1419,2026-06-22,East,Beauty,29.0,33.6,974.4
1420,2026-01-20,North,Clothing,44.0,349.04,15357.76
1421,2026-03-06,north,Beauty,24.0,491.92,11806.08
1422,2026-01-08,North,Electronics,1219.0,123.39,370.17
1423,2026-05-24,South,Clothing,20.0,75.41,1508.2
1424,2026-05-22,south,Home & Kitchen,46.0,65.09,2994.14
1425,2026-04-25,East,Electronics,15.0,155.12,2326.8
1426,2026-05-23,North,Clothing,25.0,55.02,1375.5
1427,2026-04-02,North,Home & Kitchen,30.0,347.62,10428.6
1428,2026-04-08,south,Electronics,14.0,35.83,501.62
1429,2026-03-07,north,Electronics,7.0,257.16,1800.12
1430,2026-02-01,South,CLOTHING,17.0,498.36,8472.12
1431,2026-07-10,north,Sports,44.0,407.92,17948.48
1432,2026-03-27,East,Electronics,20.0,309.53,6190.6
1433,2026-02-20,North,ELECTRONICS,36.0,156.6,5637.6
1434,2026-06-02,North,Home & Kitchen,9.0,313.83,2824.47
1435,2026-07-05,West,Beauty,38.0,265.89,10103.82
1436,2026-03-04,South,CLOTHING,48.0,215.91,10363.68
1437,2026-07-09,north,Clothing,22.0,69.7,1533.4
1438,2026-05-05,North,Sports,,443.87,
1439,2026-05-30,West,Sports,24.0,227.64,5463.36
1440,2026-02-27,West,Clothing,8.0,,810.72
1441,2026-02-27,south,Sports,11.0,187.04,2057.44
1442,2026-03-27,West,HOME & KITCHEN,13.0,209.99,2729.87
1443,2026-02-18,East,Clothing,17.0,414.63,7048.71
1444,2026-06-29,west,Sports,8.0,368.14,2945.12
1445,2026-06-19,east,Clothing,21.0,385.81,8102.01
1446,2026-03-11,south,BEAUTY,18.0,10.46,188.28
1447,2026-01-15,,Electronics,30.0,211.0,6330.0
1448,2026-02-23,South,CLOTHING,,243.27,4378.86
1449,2026-07-07,south,ELECTRONICS,46.0,14.5,667.0
1450,2026-04-11,south,Sports,47.0,133.61,6279.67
1451,2026-01-08,East,Electronics,31.0,381.34,11821.54
1452,2026-02-22,East,Clothing,38.0,72.87,2769.06
1453,2026-03-01,south,Beauty,32.0,,8639.36
1454,2026-04-18,west,Sports,11.0,111.52,1226.72
